Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Salary
Masters,2017,Pune,2,29,Female,Yes,2,1,82892
Bachelors,2015,Pune,3,27,Male,No,5,0,40483
Bachelors,2012,Bangalore,3,27,Female,No,5,0,104547
Masters,2018,Pune,3,26,Male,No,4,1,109839
Bachelors,2012,New Delhi,1,27,Female,No,5,1,73990
Masters,2017,Pune,2,27,Male,Yes,5,1,43327
Bachelors,2015,Pune,1,28,Female,No,0,1,49725
Bachelors,2014,Bangalore,3,29,Male,No,4,1,69399
Bachelors,2017,New Delhi,3,29,Female,No,3,0,35570
PHD,2015,Pune,2,26,Female,No,4,0,47553
Bachelors,2017,Bangalore,3,30,Female,No,5,0,78218
Bachelors,2016,Pune,3,26,Male,No,4,0,55261
Masters,2013,Pune,3,26,Male,No,4,1,37696
Bachelors,2012,Pune,2,29,Female,No,2,1,95087
Bachelors,2018,Bangalore,3,30,Male,Yes,2,1,45093
Bachelors,2016,Bangalore,3,27,Male,No,5,0,117656
Bachelors,2015,Bangalore,3,26,Male,No,4,0,58504
Bachelors,2018,Bangalore,2,28,Female,No,3,1,50168
Bachelors,2012,Bangalore,3,28,Male,No,0,1,72992
Bachelors,2014,Bangalore,3,27,Male,No,5,0,62957
Bachelors,2012,Bangalore,3,28,Female,Yes,0,0,107743
Masters,2014,New Delhi,3,28,Male,No,2,0,60222
Bachelors,2012,Bangalore,3,26,Female,No,4,0,83685
Bachelors,2015,Pune,3,27,Male,No,5,0,114650
Bachelors,2016,Bangalore,3,28,Male,Yes,2,0,63978
Bachelors,2018,Pune,3,29,Male,Yes,3,1,96915
Bachelors,2014,New Delhi,3,29,Male,Yes,4,0,87764
Bachelors,2015,Bangalore,3,29,Male,No,1,0,81866
Masters,2018,Bangalore,3,27,Male,Yes,5,1,67897
Bachelors,2014,Bangalore,3,28,Male,No,5,0,115647
Masters,2017,Pune,2,27,Male,No,5,0,82340
Bachelors,2017,Pune,2,27,Male,No,5,0,97069
Bachelors,2014,Bangalore,3,28,Male,No,4,0,117318
Bachelors,2017,New Delhi,2,26,Male,No,4,0,103875
Bachelors,2017,Pune,3,29,Female,No,0,1,112113
Bachelors,2012,Bangalore,3,26,Female,No,4,0,53430
Bachelors,2017,New Delhi,2,26,Female,No,4,0,55406
Bachelors,2017,Pune,2,26,Female,No,4,1,42750
Bachelors,2014,Bangalore,3,30,Male,No,1,0,91820
Bachelors,2018,Bangalore,3,29,Male,No,2,1,45984
Masters,2013,Bangalore,3,30,Male,No,2,1,34428
Bachelors,2016,Bangalore,3,27,Female,No,5,0,44641
Bachelors,2016,New Delhi,3,26,Female,No,4,0,42259
Bachelors,2017,Bangalore,1,30,Male,No,1,0,52009
Bachelors,2015,New Delhi,3,30,Female,Yes,1,0,117407
Bachelors,2013,Pune,3,30,Male,No,0,0,93609
Bachelors,2015,Pune,3,27,Male,No,5,0,70149
Bachelors,2017,Pune,3,30,Female,No,1,1,52222
PHD,2018,New Delhi,3,30,Male,No,2,1,91228
Bachelors,2018,Bangalore,3,29,Male,Yes,1,1,115060
Bachelors,2013,Bangalore,3,30,Male,Yes,0,0,97480
Bachelors,2017,Bangalore,3,27,Male,No,5,1,104668
Bachelors,2016,New Delhi,3,29,Female,Yes,2,0,54116
Bachelors,2013,Pune,3,28,Male,No,5,0,111211
Bachelors,2014,New Delhi,3,26,Male,No,4,0,39206
Bachelors,2015,Pune,2,30,Female,No,1,1,86262
Masters,2013,New Delhi,2,26,Male,No,4,1,45403
Bachelors,2016,Bangalore,3,26,Male,No,4,0,78170
Masters,2012,Pune,3,27,Male,Yes,5,1,86019
Bachelors,2017,Bangalore,3,27,Female,No,5,0,109385
Bachelors,2013,Bangalore,3,30,Male,No,1,0,101065
Bachelors,2014,New Delhi,3,27,Male,No,5,0,44399
Masters,2013,Bangalore,3,30,Male,No,1,1,61418
Bachelors,2016,Bangalore,3,29,Male,No,2,1,80568
Bachelors,2016,Bangalore,3,28,Male,No,3,0,87766
Masters,2017,New Delhi,3,29,Female,No,2,0,103198
Bachelors,2014,New Delhi,3,26,Male,No,4,0,117961
Masters,2018,New Delhi,3,30,Male,No,2,1,80971
Masters,2014,Pune,3,27,Female,No,5,1,73897
Bachelors,2017,Pune,3,29,Male,No,0,0,108514
Masters,2016,New Delhi,3,30,Male,No,2,0,88772
Masters,2017,New Delhi,3,30,Male,No,3,1,47376
Bachelors,2013,Pune,2,30,Female,No,1,1,78244
Masters,2014,New Delhi,3,28,Female,No,3,0,30937
Bachelors,2013,Pune,3,26,Male,No,4,0,116164
Bachelors,2017,Bangalore,1,30,Male,No,2,0,63611
Bachelors,2016,Bangalore,3,28,Male,Yes,3,0,30452
Bachelors,2013,Pune,1,30,Female,Yes,1,1,96149
Bachelors,2013,Bangalore,3,30,Female,No,5,0,104614
Bachelors,2016,Bangalore,3,27,Male,No,5,0,37452
Bachelors,2015,Pune,3,27,Male,No,5,0,53757
Masters,2012,New Delhi,3,26,Female,No,4,0,30089
Bachelors,2013,Pune,2,26,Male,Yes,4,0,72317
Bachelors,2018,Bangalore,3,27,Male,No,5,1,52264
PHD,2018,New Delhi,2,30,Female,No,4,1,38698
Bachelors,2017,Bangalore,3,29,Male,No,3,0,100922
Bachelors,2013,Bangalore,3,28,Male,No,1,0,73327
Bachelors,2012,Bangalore,3,28,Male,Yes,2,0,107653
Masters,2017,New Delhi,1,30,Male,No,2,0,82099
Bachelors,2017,New Delhi,2,26,Female,No,4,0,87122
Masters,2013,Bangalore,1,29,Female,No,2,1,116141
Bachelors,2012,Pune,3,29,Male,No,5,0,32144
Bachelors,2014,Bangalore,3,27,Male,No,5,0,82443
Bachelors,2015,Bangalore,3,29,Male,No,4,0,113585
Bachelors,2014,Bangalore,3,29,Male,No,3,1,118040
Bachelors,2018,Bangalore,3,28,Male,No,0,1,58747
Bachelors,2012,Bangalore,3,27,Male,No,5,1,33641
Bachelors,2017,New Delhi,2,26,Male,No,4,0,110462
Bachelors,2014,Pune,2,29,Female,No,1,1,72475
Bachelors,2017,Bangalore,3,29,Male,No,4,0,35096
Bachelors,2015,Pune,2,28,Female,No,3,1,109767
Bachelors,2017,Bangalore,3,28,Male,No,5,0,92316
Bachelors,2017,Bangalore,3,29,Male,No,0,0,87164
Bachelors,2017,Bangalore,3,30,Male,No,2,0,111427
Bachelors,2017,New Delhi,2,26,Female,No,4,0,91317
Masters,2017,New Delhi,2,30,Female,No,2,0,109032
Bachelors,2015,Pune,2,29,Female,No,4,1,106464
Bachelors,2014,Pune,3,29,Female,No,1,1,45117
Bachelors,2012,Bangalore,3,28,Male,No,2,0,53211
Bachelors,2012,Bangalore,3,28,Female,No,4,0,44786
Bachelors,2017,Bangalore,3,29,Female,No,5,0,69549
Bachelors,2015,Bangalore,3,30,Male,Yes,3,0,32608
Masters,2012,Pune,3,26,Male,No,4,1,43065
Bachelors,2018,Bangalore,3,28,Male,No,5,1,53852
Bachelors,2017,New Delhi,3,30,Male,No,5,0,95143
Bachelors,2012,New Delhi,3,27,Female,No,5,0,94260
Bachelors,2017,New Delhi,3,26,Female,No,4,0,104151
Bachelors,2014,Bangalore,3,27,Male,Yes,5,0,117734
Bachelors,2014,Bangalore,3,30,Male,No,0,0,86121
Bachelors,2014,New Delhi,3,30,Female,No,2,0,95779
Bachelors,2012,New Delhi,3,29,Female,No,5,0,68049
Bachelors,2014,Pune,3,26,Male,No,4,0,95211
Bachelors,2015,Bangalore,3,27,Male,No,5,0,106973
Bachelors,2017,Pune,2,29,Female,No,4,1,39255
Masters,2016,Pune,3,29,Male,No,4,1,51131
Bachelors,2017,Bangalore,3,26,Male,No,4,0,70903
Masters,2017,New Delhi,3,26,Female,No,4,0,49496
Masters,2012,New Delhi,3,29,Male,No,2,0,66756
Bachelors,2013,Bangalore,3,27,Male,No,5,0,110183
Bachelors,2012,Pune,3,26,Male,No,4,0,81436
Bachelors,2017,Bangalore,3,28,Female,No,2,1,82364
Bachelors,2013,New Delhi,3,30,Female,No,3,1,40589
Masters,2017,Pune,2,26,Female,No,4,1,41778
Bachelors,2013,Bangalore,3,26,Female,No,4,0,33297
Masters,2017,New Delhi,2,28,Female,No,2,0,103381
Bachelors,2017,New Delhi,2,27,Male,No,5,0,62740
PHD,2018,Bangalore,3,27,Male,No,5,1,89674
Bachelors,2013,Bangalore,3,30,Female,No,1,0,37605
Masters,2013,New Delhi,3,30,Male,No,0,1,67758
Masters,2018,New Delhi,3,26,Female,No,4,1,46103
Masters,2015,New Delhi,3,30,Male,No,2,0,64638
Bachelors,2012,Bangalore,3,29,Male,No,4,0,98801
Bachelors,2018,Bangalore,3,27,Male,Yes,5,1,50134
Masters,2017,Pune,2,28,Male,No,5,0,51925
Bachelors,2016,Pune,2,29,Male,No,3,1,81153
Bachelors,2015,Pune,2,27,Female,Yes,5,1,112498
Bachelors,2014,Bangalore,3,29,Male,No,4,0,94893
Bachelors,2014,Bangalore,3,27,Male,No,5,0,31861
Bachelors,2018,Pune,3,28,Male,No,5,1,116580
Bachelors,2012,Bangalore,3,28,Female,No,0,0,40852
Masters,2017,Pune,2,28,Male,No,2,0,94598
Masters,2015,Pune,2,27,Female,No,5,0,69686
Bachelors,2013,Bangalore,3,26,Female,No,4,0,40575
Bachelors,2014,Pune,3,29,Female,No,4,1,85696
Masters,2016,New Delhi,3,30,Male,No,3,0,80881
Bachelors,2014,Pune,1,26,Female,No,4,1,77408
Bachelors,2012,Pune,2,27,Female,No,5,1,73297
Bachelors,2017,Pune,3,30,Male,No,0,0,39849
Bachelors,2013,Pune,3,27,Male,No,5,0,33869
Bachelors,2017,New Delhi,2,30,Male,No,4,0,61989
Bachelors,2017,New Delhi,2,28,Female,No,4,0,106623
PHD,2016,Bangalore,3,30,Female,No,5,0,68718
Bachelors,2018,Bangalore,3,28,Male,No,1,1,117230
Bachelors,2017,Pune,2,29,Male,No,3,0,49610
Bachelors,2017,New Delhi,2,30,Male,No,1,1,32601
Bachelors,2015,Bangalore,3,27,Male,No,5,0,113079
Bachelors,2013,Pune,3,30,Male,No,0,0,57753
Bachelors,2018,Bangalore,3,26,Male,Yes,4,1,119254
Bachelors,2015,New Delhi,3,28,Female,No,3,0,58767
Masters,2017,New Delhi,2,26,Female,Yes,4,1,97261
Bachelors,2016,Pune,2,30,Female,No,1,1,37971
Masters,2014,New Delhi,3,28,Male,No,0,0,101718
Bachelors,2015,Bangalore,3,28,Male,No,2,0,116515
Masters,2015,Pune,2,30,Female,No,1,0,70998
Masters,2017,New Delhi,2,27,Female,No,5,0,81673
Bachelors,2014,Bangalore,3,26,Male,No,4,0,66375
Bachelors,2013,Pune,3,27,Male,No,5,0,58532
Bachelors,2016,Bangalore,3,30,Male,No,1,1,98361
Masters,2017,New Delhi,3,29,Male,No,2,0,95879
Bachelors,2012,Bangalore,3,30,Female,No,1,0,30778
Bachelors,2018,Bangalore,3,29,Male,No,3,1,51473
Masters,2018,Pune,3,29,Male,No,2,1,65303
Bachelors,2016,Bangalore,3,27,Female,No,5,0,62791
Bachelors,2017,New Delhi,2,28,Male,No,2,0,106889
Bachelors,2016,Bangalore,3,29,Female,No,0,1,33673
Bachelors,2016,New Delhi,1,29,Female,No,1,0,112619
Bachelors,2015,Pune,2,28,Female,No,0,1,42823
Bachelors,2012,Bangalore,3,29,Male,Yes,2,0,90317
PHD,2014,Bangalore,3,27,Male,No,5,0,100339
Bachelors,2013,Bangalore,3,27,Male,Yes,5,0,76114
Bachelors,2018,Bangalore,3,29,Female,No,3,1,39101
Masters,2017,New Delhi,2,30,Male,No,2,0,116595
Masters,2016,New Delhi,3,29,Female,No,1,1,50100
Bachelors,2012,Bangalore,3,26,Male,No,4,0,48167
Bachelors,2015,Pune,3,28,Male,No,5,0,90386
Bachelors,2017,New Delhi,2,29,Female,No,5,0,39133
Bachelors,2014,Bangalore,3,30,Male,No,0,0,58944
Bachelors,2017,Bangalore,3,30,Male,No,0,0,58362
Bachelors,2014,Pune,3,28,Male,No,2,0,57827
Bachelors,2013,New Delhi,3,28,Female,No,1,0,42479
Bachelors,2016,New Delhi,3,26,Female,No,4,0,107261
Bachelors,2012,New Delhi,3,28,Female,No,0,0,94847
Bachelors,2017,Bangalore,3,29,Male,No,0,0,94062
Bachelors,2018,Bangalore,3,27,Male,No,5,1,42999
Masters,2017,New Delhi,2,26,Male,No,4,1,72764
Bachelors,2017,New Delhi,3,26,Female,No,4,0,101818
Bachelors,2013,Bangalore,3,27,Male,No,5,1,44064
Bachelors,2014,Bangalore,3,26,Male,No,4,0,69532
Bachelors,2013,Pune,2,29,Female,No,0,1,39088
Bachelors,2013,Pune,2,28,Female,No,4,1,90384
Bachelors,2017,Bangalore,3,26,Male,No,4,0,100091
Bachelors,2015,Pune,2,28,Female,No,0,1,70379
Bachelors,2017,Bangalore,3,29,Male,No,1,0,58916
Bachelors,2013,Bangalore,3,29,Female,No,3,0,44594
Bachelors,2015,Bangalore,3,29,Male,No,5,0,79914
Bachelors,2017,New Delhi,3,30,Female,No,3,0,74754
Bachelors,2015,Pune,3,29,Male,No,0,0,105229
Bachelors,2013,Bangalore,3,27,Female,Yes,5,0,82983
Bachelors,2016,Bangalore,3,26,Male,No,4,0,104992
Bachelors,2014,Bangalore,3,27,Male,No,5,1,31787
Bachelors,2012,Bangalore,3,28,Male,No,2,0,84422
Bachelors,2017,Bangalore,3,27,Male,No,5,0,97259
Bachelors,2018,Bangalore,3,29,Male,No,0,1,97142
Bachelors,2017,Bangalore,1,29,Female,No,5,0,35689
Bachelors,2017,Bangalore,3,27,Male,No,5,0,37972
Masters,2017,Bangalore,2,27,Male,No,5,1,115096
Masters,2014,New Delhi,3,28,Female,No,2,0,103348
Bachelors,2012,New Delhi,3,27,Female,No,5,1,105852
Bachelors,2012,Bangalore,3,28,Male,No,0,0,69804
Masters,2017,Pune,2,27,Male,No,5,0,61754
Bachelors,2013,Bangalore,3,26,Male,No,4,0,53332
Bachelors,2013,New Delhi,3,27,Female,No,5,1,112054
Bachelors,2013,Bangalore,2,26,Female,No,4,1,60695
Bachelors,2012,Pune,2,27,Female,No,5,1,106177
Bachelors,2016,Pune,3,26,Female,No,4,1,115314
Bachelors,2017,New Delhi,2,27,Male,No,5,0,70174
Bachelors,2012,Bangalore,3,28,Female,No,3,0,78356
Bachelors,2015,Bangalore,3,26,Male,No,4,0,78702
Masters,2017,New Delhi,3,27,Male,No,5,0,46802
Bachelors,2013,Pune,2,30,Female,No,5,1,87009
Bachelors,2013,Pune,3,28,Male,No,0,0,46786
Bachelors,2012,Pune,3,26,Male,No,4,0,80740
Bachelors,2016,Bangalore,3,28,Male,No,3,1,94020
Masters,2015,Pune,3,26,Male,No,4,1,67541
Bachelors,2017,New Delhi,2,26,Female,No,4,0,86000
Masters,2017,Bangalore,2,26,Male,No,4,1,105778
Bachelors,2014,Bangalore,3,30,Female,No,2,0,98431
Bachelors,2014,Bangalore,3,29,Female,No,2,0,96337
Bachelors,2017,Pune,3,26,Male,Yes,4,0,56344
Bachelors,2013,Bangalore,3,28,Male,No,0,0,40603
Bachelors,2018,Bangalore,3,29,Male,No,1,1,103775
Bachelors,2016,Bangalore,3,30,Female,No,3,0,42896
Bachelors,2017,Bangalore,3,30,Male,No,0,1,47561
PHD,2015,New Delhi,3,29,Male,No,4,0,33776
Bachelors,2017,New Delhi,2,26,Female,No,4,0,48061
Bachelors,2013,Bangalore,3,26,Female,No,4,0,82911
Bachelors,2014,Bangalore,1,28,Female,No,5,0,63296
Bachelors,2014,Pune,3,30,Male,No,0,0,35167
Masters,2012,Bangalore,3,26,Female,No,4,1,43827
Bachelors,2013,New Delhi,2,26,Female,No,4,1,98573
Bachelors,2015,Bangalore,3,26,Male,No,4,0,49121
Bachelors,2016,New Delhi,3,29,Female,No,0,0,75644
Bachelors,2015,Bangalore,3,27,Female,No,5,0,38116
Masters,2018,New Delhi,3,28,Female,No,2,1,100893
PHD,2015,New Delhi,2,27,Female,No,5,0,96472
Masters,2013,Pune,1,30,Male,No,1,0,95199
Bachelors,2012,Pune,3,26,Male,No,4,0,93615
Bachelors,2015,Pune,2,26,Female,Yes,4,1,74467
Bachelors,2018,New Delhi,3,30,Female,Yes,3,1,60489
PHD,2013,New Delhi,3,30,Male,No,5,0,52758
Bachelors,2013,Bangalore,3,28,Male,No,0,0,48148
Masters,2014,New Delhi,3,26,Male,Yes,4,1,42592
Bachelors,2017,Bangalore,3,29,Male,No,1,0,119481
Bachelors,2013,Bangalore,3,26,Male,No,4,0,95224
Bachelors,2012,Pune,3,26,Male,No,4,0,76439
Bachelors,2014,Pune,3,26,Male,No,4,0,109747
Bachelors,2015,Pune,3,29,Male,No,0,0,42310
Bachelors,2014,Bangalore,1,26,Male,No,4,0,79811
Bachelors,2018,Bangalore,3,36,Male,No,2,1,119622
Bachelors,2018,Bangalore,3,37,Male,No,4,1,117574
Bachelors,2015,Pune,3,35,Female,No,0,1,64930
Bachelors,2013,Pune,2,32,Female,No,4,1,103419
Bachelors,2013,Pune,1,39,Female,No,0,1,36165
Bachelors,2018,Pune,3,32,Male,No,1,1,90062
PHD,2012,New Delhi,3,37,Female,No,5,0,107020
Bachelors,2012,Pune,3,31,Male,No,4,0,93776
Bachelors,2018,Pune,3,31,Male,No,1,1,91190
Bachelors,2017,Bangalore,3,33,Male,No,2,0,99189
Masters,2017,Pune,2,37,Male,No,2,0,36483
Bachelors,2014,Pune,3,31,Male,Yes,1,0,70438
Masters,2017,Bangalore,3,40,Female,No,4,0,119886
Bachelors,2017,New Delhi,2,32,Male,No,0,0,98870
Bachelors,2016,Bangalore,3,41,Male,No,0,0,85577
Bachelors,2018,Bangalore,3,35,Female,Yes,5,1,55682
Bachelors,2014,Pune,3,34,Male,No,3,0,68259
Bachelors,2017,Bangalore,3,31,Male,No,0,0,78639
Masters,2017,Bangalore,3,41,Female,No,2,1,47492
Bachelors,2015,Pune,3,41,Male,No,5,0,88793
Bachelors,2016,Bangalore,3,37,Female,No,0,0,100100
Bachelors,2018,Bangalore,3,32,Female,No,3,1,72570
Bachelors,2015,Bangalore,3,37,Male,Yes,3,0,59108
Bachelors,2016,Bangalore,3,32,Male,No,1,0,89912
Masters,2017,New Delhi,3,36,Female,No,5,0,31099
Bachelors,2014,Bangalore,3,36,Male,No,3,0,66549
Bachelors,2015,Bangalore,3,36,Male,No,5,0,61142
Bachelors,2017,Bangalore,3,41,Male,Yes,3,0,83413
Bachelors,2015,Pune,3,39,Male,No,3,0,82330
Bachelors,2013,Pune,3,37,Male,No,0,0,112658
Bachelors,2013,Bangalore,3,32,Male,No,1,0,67527
Bachelors,2012,Bangalore,3,36,Male,No,2,0,52076
Bachelors,2013,Bangalore,3,36,Male,No,4,0,57860
Bachelors,2014,Bangalore,3,36,Male,No,1,0,55828
Bachelors,2018,Bangalore,3,32,Female,Yes,2,1,119917
Bachelors,2018,Bangalore,3,34,Male,No,3,1,49294
Bachelors,2018,Bangalore,3,37,Male,Yes,5,1,86147
Bachelors,2018,Pune,3,40,Male,Yes,3,1,78812
Bachelors,2014,Pune,2,36,Female,No,3,1,118255
Bachelors,2017,Pune,2,38,Female,No,0,0,75806
Masters,2017,New Delhi,2,31,Female,No,0,1,69549
Bachelors,2013,New Delhi,3,41,Female,No,4,0,116346
Masters,2012,Bangalore,2,32,Male,No,3,1,37751
Bachelors,2017,New Delhi,2,41,Female,No,3,0,43031
Bachelors,2013,Pune,3,40,Male,No,5,0,74709
Bachelors,2014,Bangalore,3,38,Female,No,2,1,55899
Masters,2017,New Delhi,2,36,Male,No,5,0,51176
Bachelors,2013,New Delhi,3,33,Female,No,1,0,47154
Bachelors,2014,Bangalore,3,39,Male,Yes,0,0,72611
Bachelors,2013,Bangalore,3,39,Male,No,0,0,71910
Bachelors,2014,Bangalore,3,33,Male,No,4,0,97606
Bachelors,2017,Pune,3,32,Male,No,5,0,61172
Bachelors,2014,Bangalore,3,35,Female,No,2,1,115110
Bachelors,2014,Bangalore,3,36,Male,No,5,0,89011
Bachelors,2018,Pune,2,39,Female,No,0,1,54230
Bachelors,2013,Bangalore,3,37,Female,No,5,0,31390
Masters,2017,New Delhi,2,35,Female,No,2,1,31809
Bachelors,2017,Bangalore,3,36,Male,No,5,0,105467
Masters,2013,New Delhi,3,41,Male,No,0,0,31592
Bachelors,2017,Bangalore,3,33,Male,No,2,0,89929
Bachelors,2018,Bangalore,3,38,Male,No,2,1,50715
Bachelors,2015,Bangalore,3,34,Male,No,5,0,66103
Bachelors,2012,Bangalore,3,34,Male,No,1,0,76310
Bachelors,2015,Pune,3,35,Male,Yes,5,0,63988
Bachelors,2012,Bangalore,3,39,Female,No,2,0,95212
Bachelors,2012,Bangalore,3,41,Male,No,3,0,56757
Bachelors,2018,Bangalore,3,34,Male,Yes,2,1,47226
Masters,2015,Pune,2,35,Female,No,1,0,74742
Bachelors,2012,Bangalore,3,33,Male,No,2,0,42568
Bachelors,2015,Bangalore,3,39,Male,No,3,0,46277
Masters,2017,New Delhi,2,35,Male,Yes,2,0,44756
Bachelors,2017,New Delhi,2,31,Female,No,0,0,100032
Bachelors,2016,Bangalore,3,34,Male,Yes,4,0,63022
Bachelors,2013,Bangalore,3,40,Female,Yes,5,0,96936
Bachelors,2016,New Delhi,3,31,Female,No,4,0,79360
Bachelors,2016,Pune,3,33,Male,No,3,0,74136
Bachelors,2013,Bangalore,3,32,Male,No,5,0,93651
Masters,2017,New Delhi,2,31,Male,No,4,1,80406
Bachelors,2014,Bangalore,3,39,Male,No,2,0,78231
Bachelors,2016,Bangalore,3,33,Male,No,1,1,62022
Bachelors,2014,Bangalore,3,40,Female,No,4,0,92135
Bachelors,2016,Bangalore,3,39,Male,No,0,1,49757
Bachelors,2017,Bangalore,3,35,Male,Yes,2,0,114369
Bachelors,2017,Bangalore,3,32,Male,No,1,0,101680
Bachelors,2015,Pune,2,34,Female,No,5,1,60421
Bachelors,2017,Bangalore,3,40,Female,No,4,0,115626
Masters,2017,Pune,3,33,Male,No,4,1,44892
Bachelors,2015,Pune,2,36,Female,No,0,1,63528
Masters,2018,Bangalore,3,39,Male,No,3,1,40554
Bachelors,2012,Bangalore,3,37,Female,No,5,1,107060
Bachelors,2018,Bangalore,3,36,Male,No,1,1,110081
Bachelors,2017,New Delhi,2,39,Male,No,2,0,87648
Bachelors,2015,Pune,2,35,Female,Yes,4,1,39776
Masters,2018,New Delhi,3,41,Male,No,2,1,96693
Bachelors,2012,Pune,3,31,Male,No,5,0,31851
Bachelors,2015,Pune,2,36,Female,Yes,0,1,39110
Bachelors,2016,Bangalore,3,32,Male,No,1,0,90438
Bachelors,2017,Bangalore,3,37,Male,No,2,1,54695
Bachelors,2015,Pune,2,39,Female,No,4,1,109019
Bachelors,2012,Pune,3,34,Male,No,2,0,110167
Bachelors,2012,Bangalore,3,35,Female,No,1,0,116120
Bachelors,2015,Bangalore,3,40,Female,No,2,0,102449
Bachelors,2016,Bangalore,3,39,Female,No,1,0,119724
Bachelors,2017,Bangalore,3,39,Female,No,1,0,105379
Bachelors,2015,Pune,3,41,Female,No,3,1,75639
Bachelors,2012,Pune,3,40,Male,No,2,0,96313
Bachelors,2012,Bangalore,1,36,Male,No,3,0,73576
Bachelors,2017,New Delhi,2,33,Female,No,2,0,74435
Masters,2014,New Delhi,3,33,Male,No,2,0,87092
Masters,2018,New Delhi,3,40,Male,No,2,1,116159
Bachelors,2015,Pune,2,34,Female,No,2,1,48618
Bachelors,2014,Bangalore,3,33,Female,No,1,0,41355
Masters,2015,New Delhi,1,34,Male,No,5,1,106793
Masters,2017,New Delhi,1,40,Male,No,5,0,40358
Bachelors,2014,Bangalore,3,32,Male,No,4,0,74780
Bachelors,2017,New Delhi,3,38,Male,No,2,0,47046
Bachelors,2015,Bangalore,3,38,Male,No,4,0,59392
Bachelors,2015,Bangalore,3,32,Male,No,2,0,94871
Bachelors,2013,Bangalore,3,31,Female,Yes,3,1,85899
Bachelors,2015,Bangalore,3,39,Female,No,0,0,103135
Masters,2017,Pune,2,41,Male,Yes,2,0,86345
Bachelors,2015,Pune,2,35,Female,Yes,2,1,32692
Bachelors,2016,Pune,3,39,Male,No,5,0,47154
Bachelors,2014,Bangalore,3,40,Female,No,0,0,65179
Bachelors,2016,Bangalore,3,41,Male,No,1,0,99727
Masters,2015,Pune,2,34,Female,No,1,0,88936
Bachelors,2016,Pune,2,37,Female,No,5,1,71736
Bachelors,2017,New Delhi,2,36,Male,No,2,0,64634
Bachelors,2015,Pune,3,37,Male,No,1,0,71294
Masters,2015,Pune,1,40,Female,No,1,0,42349
Bachelors,2018,New Delhi,3,39,Female,Yes,0,1,61166
Bachelors,2017,New Delhi,2,36,Female,No,5,0,98719
Bachelors,2015,Bangalore,2,32,Female,No,2,1,68454
PHD,2015,Pune,3,31,Female,No,1,0,88077
Bachelors,2012,Bangalore,3,31,Male,No,4,0,115637
Bachelors,2013,New Delhi,3,36,Female,No,5,0,52889
Bachelors,2014,Bangalore,3,35,Male,No,3,0,47972
Masters,2013,New Delhi,2,33,Female,No,2,1,55651
Bachelors,2014,Bangalore,3,39,Male,Yes,1,0,92420
Bachelors,2015,Pune,3,35,Female,No,1,1,36607
Bachelors,2013,Bangalore,3,38,Female,No,4,0,81570
Masters,2017,Bangalore,3,39,Female,No,4,1,49208
Bachelors,2012,Bangalore,3,41,Male,No,3,0,41278
Bachelors,2014,Pune,2,35,Male,No,2,1,67476
Bachelors,2016,Pune,3,31,Male,No,1,0,70737
Bachelors,2017,New Delhi,2,32,Female,No,4,1,40970
Bachelors,2016,New Delhi,3,34,Male,No,1,0,39349
Bachelors,2014,Bangalore,3,34,Male,Yes,3,0,80337
Masters,2014,New Delhi,3,36,Male,No,1,1,45194
Masters,2017,Bangalore,2,41,Male,No,4,0,62296
Masters,2017,Pune,2,39,Female,No,3,0,55802
Masters,2017,New Delhi,2,38,Male,No,5,0,61689
Bachelors,2012,Bangalore,3,37,Male,No,4,0,103128
Bachelors,2015,Bangalore,3,38,Male,No,3,1,102503
Bachelors,2014,Bangalore,3,37,Male,No,4,0,109477
Bachelors,2017,Bangalore,3,34,Male,No,5,0,116838
Bachelors,2014,Bangalore,1,39,Male,No,5,0,97321
Masters,2017,New Delhi,2,38,Female,No,2,1,79193
Masters,2017,New Delhi,3,33,Male,No,5,0,54578
Bachelors,2012,Bangalore,3,33,Female,No,5,0,114876
Bachelors,2012,Bangalore,3,34,Male,No,4,0,88011
Bachelors,2016,Pune,2,32,Female,No,0,1,67441
Bachelors,2012,Bangalore,3,33,Female,Yes,0,0,55074
Masters,2013,Pune,3,37,Male,No,2,0,31042
Masters,2015,New Delhi,3,37,Male,No,2,1,81877
Bachelors,2013,New Delhi,3,37,Male,No,2,0,77733
Bachelors,2017,Bangalore,3,40,Male,Yes,1,0,101997
Masters,2016,New Delhi,3,32,Male,No,1,0,32913
Bachelors,2016,Bangalore,3,36,Female,No,5,1,116391
Bachelors,2014,Bangalore,3,36,Male,No,4,0,57790
Bachelors,2014,Bangalore,3,36,Female,No,1,1,55549
Masters,2017,New Delhi,3,31,Male,No,1,1,45100
Bachelors,2015,Bangalore,3,38,Male,Yes,4,0,59484
Masters,2017,New Delhi,3,38,Male,No,2,0,97831
Bachelors,2012,Pune,3,39,Male,No,2,0,110587
Bachelors,2014,Bangalore,1,37,Male,No,5,0,118564
Bachelors,2015,Pune,2,36,Female,No,1,1,60192
Bachelors,2013,Bangalore,3,35,Male,No,2,1,33504
Bachelors,2013,Pune,3,40,Female,No,5,1,111548
Bachelors,2014,Pune,3,40,Male,No,5,0,78964
Bachelors,2017,Bangalore,3,35,Female,No,3,0,71733
Bachelors,2012,Bangalore,3,41,Female,No,5,0,50589
